log,X,Y,cluster
,1.1439003072266158,-11.630397245354862,7
,-14.731881364393429,-1.4760350833224694,7
,-6.661141322848755,-14.178081151343866,7
,-16.015784260564068,-6.147319946716303,7
,-13.625232053226824,-15.473350191777843,7
,-0.3604205910583518,-13.86953794495047,7
,-3.971952215746987,-7.150930614544,7
,-15.29883678222934,-12.08534589726479,7
,-3.827739102916764,-16.593651796414417,7
,-6.402974231496518,-2.7290734127739373,7
,-6.797280215950538,-19.030487210608097,7
,-4.346127909077645,-10.661471317860052,7
,4.025486718645763,-29.2437076336271,7
,-17.955486872914115,4.260686534744386,7
,-17.180050377622987,-16.491894140936093,7
,-16.66730286995279,2.1425457963992773,7
,-17.297539871463247,-8.98736934596239,7
,-11.811909437270662,-2.740103426661558,7
,-13.988226724508,-7.6783236546660865,7
,-1.8405545886055368,-14.426565996692322,7
,-12.367547363972552,1.9693325211700647,7
,-4.344945619208923,-14.816963744609916,7
,-0.6111552472878327,-5.1632865402460615,7
,-16.16489469955723,-13.150965724888923,7
,-20.55937891661504,-3.747130585957595,7
,-7.5064381392291075,-16.841886057737383,7
,-4.894039982576588,-1.0262516019009418,7
,-13.931617763592934,16.57951336273113,7
,-14.188337345930243,-4.497964632571188,7
,-14.64200105401517,-9.908529934387776,7
,-8.607271968954603,2.269989424257218,7
,-10.744952231807702,-0.7713002071836755,7
,-12.983657791969897,-5.457739747325301,7
,-17.511319423054772,1.0107464696063675,7
,-6.810120431628099,-0.2263891128657389,7
,-5.022541287198299,-4.297917934186786,7
,-18.186264248097977,-0.7637914610440588,7
,-17.85603547961729,-5.449427760999126,7
,-16.092045587189805,-12.326059325999342,7
,-13.621880712487004,-2.4825870797683427,7
,-8.605453215710961,-2.2418392431044416,7
,-2.7381929521532338,-15.95959364629587,7
,-14.688914822226478,-0.4091416782658879,7
,-4.910088214054913,-8.54605881488865,7
,-1.1553942791252445,-11.17705006408664,7
,-17.438302292471224,-0.4469808205209484,7
,-6.37010558033019,-11.59500040025287,7
,-13.859122113128654,-13.277471445740966,7
,-4.76176382922226,-12.49079884049108,7
,-14.27966251300971,-5.619933440599522,7
,-8.791954759180378,0.3814021993559096,7
,-17.718267363897336,-7.713639870980981,7
,0.2167835856632965,-13.463395224209174,7
,-17.715398459745124,-15.17859960199722,7
,-7.281024390663309,19.140075927569285,7
,-12.522435293482308,-0.5290363610273153,7
,-2.630834213873121,-13.020483945331874,7
,-11.881209847306216,-10.535608022712465,7
,-6.813059994819317,-5.168141051690729,7
,-12.24950114578367,-0.9793293669629364,7
,-13.103091330832456,-7.281905877888227,7
,-11.343596987304725,-1.0272743604365735,7
,-16.26142634733475,-3.50023414059306,7
,-9.797245674997104,-16.63281566341811,7
,-13.804458831884295,-0.0605082919730974,7
,-18.38168800525597,-8.748935095875831,7
,-3.296437040513589,-11.639016356017583,7
,-15.66119332018861,-10.019574241215768,7
,-3.845565935498212,-14.310320482412068,7
,-15.37327396397156,-3.2213523596708256,7
,-5.119435672193345,-4.770813489319102,7
,-9.54262821851269,-21.03491877291337,7
,-5.145541544733192,-9.68382635613275,7
,-9.15648184844136,-17.986245001422052,7
,-12.530698221809832,-10.41956966071436,7
,-16.7060066939203,-6.494780400667903,7
,-16.028031914874234,-4.477786998541955,7
,-15.66222770535503,1.2187486288063367,7
,-3.363768556963271,-18.522877063090977,7
,-13.695830276652208,-17.35820592192564,7
,-10.059301226183088,1.5881250538869438,7
,-12.356114537064338,-6.188144615589776,7
,-7.23073453865443,-1.0731379058660615,7
,-15.119333022679232,-14.340913865420791,7
,-5.854881162981466,-1.664283779796497,7
,-15.88683513182667,0.0859444968903377,7
,-14.522196814208533,-8.80872270528308,7
,-15.405339482182695,-12.889230265298949,7
,-12.460227608345976,0.0614431902747502,7
,-18.69848935905825,-11.843311645987043,7
,-1.1227384434855192,-13.62045501745568,7
,-12.718890677239898,-10.42269297182249,7
,-4.213682002415402,-9.52418101427128,7
,-5.2024251458297295,-10.460387163513566,7
,-3.985768915720642,-16.019265850757517,7
,-4.487732984644196,-11.902297013681412,7
,-13.747834073528551,3.0917045411525743,7
,-14.059943581343282,-3.254840695842753,7
,-13.302154948959206,-11.636946935830151,7
,-15.349678302414748,-8.77781298252821,7
,-8.187314315136401,-1.3084072663711148,7
,-7.721027532340686,-3.1080218981845045,7
,-16.77622662051986,-5.094688727450296,7
,-7.372727742449269,-15.97810100757522,7
,-7.80788802352811,-0.2652071440257327,7
,-13.39419077927875,2.278036242585267,7
,-5.639435524026991,-3.43316492265177,7
,-7.6323356385284,0.4020389722109085,7
,-16.831927741112203,-14.356811925754377,7
,-6.257154392801653,-6.765157134194798,7
,-1.3011574558713404,-13.256987135128016,7
,-11.018802847913726,-17.561435433840934,7
,-4.744531460292476,-5.428459497636572,7
,-13.174201383503677,-9.64031861814305,7
,-19.683459104931515,-1.0592497182813672,7
,-2.733757427894112,-12.098517556235752,7
,-15.288780458575228,-4.049400908036349,7
,-10.133198516792577,-0.2906182105371557,7
,1.3437988408153974,-10.928375914407598,7
,-18.51518981981859,-4.55996466258923,7
,-11.835610888158396,-10.050457947939092,7
,-16.613233772433922,-15.381682664137353,7
,-16.240326150906252,-7.250911809349517,7
,-13.564253850232326,-6.147194739531472,7
,-17.049552324656748,-15.596644492720651,7
,-7.44717374149615,-18.33125066201153,7
,-12.421822666372554,-2.6844047519253253,7
,-17.22908646480147,1.6110272850118346,7
,-16.50557678632042,-1.595890517669892,7
,-3.879710129051986,-4.595968029515,7
,-11.194942014356387,-2.242938565235124,7
,-17.56243538462825,-7.004270000288854,7
,-16.502287456333907,-11.337060366227092,7
,-19.110933663802506,-5.9934679001990645,7
,-15.746067339771324,-10.662149435835682,7
,-3.2284616079673847,-12.66552824253056,7
,-11.867523935864556,-0.6782878997517748,7
,-17.445565505679763,-12.93033683574724,7
,-16.487695183532526,-14.319834897851324,7
,-4.41907106583684,-7.647002357513204,7
,-13.67974696215468,-8.405239055090536,7
,-13.068329858638569,-1.0694292827923555,7
,-5.539247102432618,-15.56808455211065,7
,-14.657919852303898,-10.626177557356772,7
,-9.867032952082338,0.2623105957852371,7
,-24.926717279615637,-6.080350721132383,7
,-0.4411657535759766,-12.30498501199562,7
,-6.376472337259677,-4.45322816102375,7
,-13.13245224000699,1.5395883687175564,7
,-15.03178951610689,-15.829805306610206,7
,-18.711970313989248,-15.32586221010649,7
,-12.178458660775275,-9.37991755702707,7
,-5.67603530293206,-4.086979582229255,7
,-8.87291577339894,3.674564363480735,7
,-6.466857802301165,-12.096004166777506,7
,-2.796184873284893,-14.380221099348375,7
,-16.60355440477968,-8.424510607406681,7
,-17.698126378701513,-13.182051125418656,7
,-12.88775914976365,0.5932269748720256,7
,-13.121197715348767,-4.120143747931092,7
,-16.65064187886536,-11.14407397501667,7
,-11.263525894169314,-19.21541256510569,7
,-13.23607401662072,0.7317379376506065,7
,-13.750113833539473,-12.75181902826486,7
,-15.346763460912609,-2.6887810978181848,7
,-15.785862839184892,-14.344982933280129,7
,-14.74033379832098,-16.468929474146787,7
,-4.768792505702104,-10.150300794588077,7
,-7.447351353615509,-11.038708791119111,7
,-11.501145752714706,-4.769198121841905,7
,-13.83486898429836,-3.2325469425378044,7
,-13.555690622316904,-2.983205974408469,7
,-9.70719269033366,-15.0286056352778,7
,-14.324571165426375,-11.149662289846905,7
,-13.319167455707063,-4.592049850437043,7
,-10.813920627906043,-1.875033551190844,7
,-2.211462918590269,-15.381900579036763,7
,-11.106597373896976,-7.03220438549516,7
,-4.0853267955739865,-12.789179521801222,7
,-3.754078619760077,-13.606587339149176,7
,-9.365728731193164,-2.6684330795812405,7
,-13.906268665447843,-14.778191566699128,7
,-5.412366966363391,-5.461470873046653,7
,-13.181447696089352,-14.476177144442756,7
,-5.506495401554002,-16.760050566479798,7
,-12.612569477767847,-11.147817922557811,7
,-5.803806211773793,0.1125556466214291,7
,-14.09954939487332,-5.401161775425511,7
,-5.721261776248821,-4.42385126153333,7
,-13.557594249827837,-15.946284580594254,7
,-14.337536569871151,-3.808100700325314,7
,-3.137648220310975,-10.644385989695136,7
,-3.824187396622437,-5.691811396671191,7
,-13.386849562975245,-10.230681582588804,7
,-15.032806061175712,3.8580121041725817,7
,-3.5693725214476,-12.474384277379665,7
,-11.366478501139897,-1.3895202449598676,7
,-5.72837268296463,-12.27920291109642,7
,-18.220718565794783,-8.425256280134935,7
,-16.15881965815955,-10.698596990065251,7
,-14.97833110777934,-13.56305559623602,7
,-4.897991636428013,-11.03018425080058,7
,-6.1376313930426845,-15.60982205943593,7
,-1.7761125682382388,-12.319428158753867,7
,-4.1434633751151,-10.309349995286222,7
,0.1202025253713387,-14.201830761076348,7
,-12.631328874265453,-16.483909046947293,7
,-16.194899004393314,-15.958555716331691,7
,-4.890467397502171,-5.197246856191628,7
,-16.264563443842377,-9.760185398732146,7
,-3.3224514370263667,-9.691277606746882,7
,-11.224285473543528,1.5092933449356898,7
,-10.204526244789347,3.0212389307696528,7
,-8.337085069959965,6.960116921786196,7
,-15.591238921435366,-5.862116952764465,7
,-13.673345547840825,-1.1522193527315872,7
,-12.18469562237598,0.6519351413916674,7
,-3.0096241893719715,-13.618642959400994,7
,-16.36347775592466,1.454431501915898,7
,-13.007875394678951,-10.183489256570258,7
,-10.182185125072412,-1.7688658147108614,7
,-18.67732596974326,-7.9898245270255535,7
,-2.412683084224967,-0.7156739702134192,7
,-3.6508868295175,-16.221465965459068,7
,-7.617170682333069,-0.4064950499099886,7
,-15.092017725136143,-16.47071509010339,7
,-4.346741970715775,-13.552324203162591,7
,-7.03440968094256,0.8195213443643038,7
,-0.7901374173603037,-12.360812704275933,7
,-15.738150616569095,-13.557376564045825,7
,-2.6071246752102564,-17.090067655237473,7
,-13.432555888472066,-4.924200787290918,7
,-7.528865366269209,9.981414040546168,7
,-14.44561768089231,-16.02284007573646,7
,-5.811965254271465,-9.505758412597084,7
,-15.15251788372169,-3.383413943348117,7
,-11.884395163801807,-15.109853426814048,7
,-7.132855578450451,-3.732831863133601,7
,-2.7197749448383104,-10.97584429603706,7
,-2.212783912781433,-14.177494868266516,7
,-3.626473660100022,-17.669638578550494,7
,-10.706995833899455,-8.262199727608406,7
,-16.12164298268915,-13.679055341448464,7
,-4.767738981122445,-2.810379400431437,7
,-19.68497675794193,-11.741899502613254,7
,-5.38903252664652,-4.895015186137289,7
,-15.979055779094091,-6.72973359588079,7
,-11.491093007324611,-1.5832377430956566,7
,-17.484878806284314,0.8395295870345586,7
,-4.523129504849869,-5.340927502660301,7
,-11.62538360340081,-18.605331902908446,7
,-7.210154534968975,-13.334913381136602,7
,-4.567814457319575,-18.942810897661246,7
,-14.40823129207066,-7.986028633805511,7
,-13.780954830174483,-1.564940246117414,7
,-14.283764238857168,-15.129178136313282,7
,-8.169056274534963,-0.9802298376297708,7
,-12.08116534669613,-13.980461774542986,7
,-12.209255114511397,-3.639726445885155,7
,-6.944512399762507,-18.16302774123912,7
,-19.64393232262955,-14.17321935309393,7
,-11.883627061517537,-2.547428826627072,7
,-10.625450033530196,-12.861311459763172,7
,-17.76812875967109,-14.232043193471108,7
,-8.359682882461145,1.1132709006075678,7
,-2.7975354344328904,-9.302868671509632,7
,-4.336438102218699,-15.968228072942985,7
,-16.683286548082155,-16.3349288742928,7
,-16.75268116477931,-9.433381427889246,7
,-15.34262979491393,-1.655966285544834,7
,-10.513196502374676,-19.13013681163904,7
,1.6320146318120778,-13.002119929794452,7
,-12.189467366841466,-10.796599025469275,7
,-14.1505352610953,-8.648230744816077,7
,-3.4690212798593136,-17.09719611379862,7
,-17.667971472954488,-1.244632969810168,7
,-3.3895379635068874,-15.768471457533062,7
,-11.271848715108494,-0.2500456662806844,7
,-13.413015288940304,0.0062754273165333,7
,-11.01752196114839,-9.20606817908546,7
,-18.009442925453317,-6.175537639970412,7
,-11.130052892328887,-1.3850179881490952,7
,-4.879040529940816,-3.6362595552964327,7
,-12.78447548292926,2.8915959282389228,7
,-7.714774575725952,-1.8534026416612723,7
,-8.610565337480368,-1.262443459734976,7
,-14.92036233865934,-14.880935579750636,7
,-9.396875271744628,-0.4240213641091908,7
,-14.35161804578749,-14.924983375776574,7
,-15.490280167432092,-11.293814022142708,7
,-10.626328164664695,2.5088737559594905,7
,-7.676410516858218,-0.7384169970640392,7
,-18.761657173541565,-4.35311579005841,7
,-2.7567043179608977,-2.701768430786121,7
,-4.76353817961468,-17.827339403301153,7
,-16.58175531527526,-16.09670710438259,7
,-15.273155756117976,-0.5475466205951267,7
,-6.425656264973704,-2.5156082500129653,7
,-11.807697092002291,-18.014593586190657,7
,-15.46849063819186,1.9581328279779064,7
,-7.284910036867414,-5.034418873643305,7
,0.7437734062650986,-11.104899357916956,7
,-15.333565420968196,-8.214441787992431,7
,-6.785552028766258,-2.475145395143544,7
,-16.00544035372384,-16.237693384677694,7
,19.059018489241897,6.21619502056492,7
,-8.725781536451853,-17.625494978040052,7
,-14.542210465579352,-6.711356928361512,7
,-5.273878820655633,0.3380952139286096,7
,-15.153404808192034,-10.269189355987798,7
,-14.28864428575968,-9.346514773906426,7
,-16.958494390258533,0.1402191300717364,7
,-5.709995774507591,-14.236059521468698,7
,-17.809601435091633,-11.237899524904268,7
,-3.9495783153700734,-5.822910192122433,7
,-4.665677637876868,-6.490980208287209,7
,-8.885182052061904,3.1836633698427343,7
,-2.6456089843773163,-15.49782936121103,7
,-13.79323225648198,-14.96749366212757,7
,-13.479664625435191,-11.556491412759293,7
,-17.30475449408793,-11.62129753700599,7
,-17.39034733967293,-14.466864570860787,7
,2.5593223875266378,-13.335366404618096,7
,-0.4921383980531238,-13.9382697778169,7
,-16.97709432940221,-5.617582478634307,7
,-8.27585542680788,-2.229707015929465,7
,0.1929885261307016,-12.386774068631077,7
,-15.613351952582356,-12.673629592217685,7
,-5.426387245009511,-11.231406137693398,7
,-9.2376290756328,-16.970207553154307,7
,-14.019884909148594,-2.0454885091545583,7
,-12.506059105431875,-15.765998728286393,7
,-5.208744079866596,-10.234249978861412,7
,-3.923370486056585,-12.410034298036594,7
,-15.287179554322927,-15.47946050180224,7
,-17.79947722436705,-3.361758185223916,7
,-17.086601905073227,-6.83730879256168,7
,-14.287506293749262,-7.314161508932599,7
,-11.942812521222582,-17.29021014796514,7
,-17.398627931334374,-15.635142622100416,7
,-6.242913643260806,-1.527734659519495,7
,-11.389076760031704,-9.879646105900568,7
,-16.610889309478452,-7.165207036738984,7
,-17.14055180397803,-8.208840945277483,7
,-11.945629988147752,-12.184570918340247,7
,-3.351513918885563,-14.6442657936465,7
,-18.53402282734436,-8.61287460506897,7
,-8.071472212587624,0.1221162427256599,7
,-9.5022940093275,1.448162891101694,7
,-14.389942928078352,-3.269442801653043,7
,-14.730302162280248,-12.741054889544651,7
,-14.127488776133486,-1.3949551147566162,7
,-13.161777526700536,-7.688065978413369,7
,-17.36694707114925,-12.30442665925232,7
,-15.503384948418724,-15.535657488091934,7
,-5.615503699162849,-3.625360476711898,7
,-10.31461765368986,-20.553254182740872,7
,-4.22708932346422,-6.172976286271602,7
,-10.847040694736958,-17.489544121607704,7
,-8.986422937180201,-3.521600639877569,7
,-4.731889333188732,-8.993966031176116,7
,-13.269217175197594,-8.620736536271082,7
,-17.558753976350467,-5.271016523257596,7
,-21.07323373402261,-10.877484043129538,7
,-14.681038836597224,-0.9052726891787578,7
,-17.82370562766229,-12.278684892943936,7
,-15.151785317680984,-14.23617825278934,7
,-18.601609522004765,-12.106775916260297,7
,-4.215200044604952,-11.425349335354074,7
,-4.070514920132396,-8.862952055090435,7
,-13.268009499368697,1.3336511796006674,7
,-9.749521481443672,-2.889479353937084,7
,-6.535315640478371,-1.9674412387596052,7
,-14.097184714392093,-15.60449271352851,7
,-6.5344841993892935,-15.18708651524492,7
,-11.2745143820661,-10.77729420058645,7
,-9.508729422097684,-1.3958417896476845,7
,-15.923237501096072,-8.482283321605852,7
,-7.278511973633424,-3.3633959368387223,7
,-6.714211760263162,-17.48896377702558,7
,-13.779880861358064,-12.137467494905264,7
,-13.786302624361086,-0.5105479969622764,7
,-1.9318838892165624,-16.413235590278326,7
,-18.671985046744656,-10.831645707630445,7
,-18.797608051723746,-9.769522650230904,7
,-18.850416239330468,-5.373209542756315,7
,-15.91688397834648,-4.82120161666228,7
,-6.767622866742517,-0.6589870045429986,7
,-12.941002177553024,-2.3005084595667347,7
,-17.792345836078237,-4.280951414766156,7
,-18.22509768216269,-11.073665749800314,7
,1.6769934195157188,-14.47429919893671,7
,-11.35971095545798,-2.994675370886439,7
,-1.1708205321257148,-14.83690262457976,7
,-5.313192559410931,-3.6198231958637166,7
,0.3933329729812673,-14.079982936582152,7
,-4.8672544341451,-11.600241303547229,7
,-2.3666385021772136,-12.688210091766896,7
,-2.7945459010226106,-11.41660987548131,7
,-6.370828423599814,0.0504117682088761,7
,-8.171700786532742,-16.132272911089352,7
,-15.265284302198596,0.6283886740236428,7
,-14.125117862959184,-1.8481728690547523,7
,-5.828965689485631,-6.035585903738695,7
,-8.07617517993998,-17.59161945554438,7
,-5.659525413444007,1.4687255644906871,7
,-1.8654209932833867,-13.597455567844923,7
,-16.057520896286533,0.7504911937151325,7
,-5.623122603751903,-13.303694943030214,7
,-5.135851230729135,-10.68899753463853,7
,-0.872095593876135,-12.013817540103297,7
,-12.842803891076596,-0.2061322156692002,7
,-13.72076528389049,-14.18709924507122,7
,-13.413628192467431,-11.022014619696362,7
,-11.64196934512399,0.0982465571293221,7
,-11.21172290668755,-18.002030645822344,7
,-14.94133865599982,-3.086925893858583,7
,-6.283774336748936,-10.07783112966605,7
,-12.634023554338158,-17.715469133369606,7
,-7.248956678122168,-12.097048829750328,7
,-10.490221760351304,-1.446859846057418,7
,-14.387446186847882,-14.127873432046403,7
,-11.55547035909972,-11.378822650626985,7
,-15.387985539529849,-9.340490734444169,7
,-16.51027361991446,-8.086030236356791,7
,-7.971232701951632,-2.4317910028627225,7
,-14.37843145816368,-11.690650478953604,7
,-7.399906495947477,-17.292777163003976,7
,-16.646411765378062,-7.7419521981376915,7
,-17.69528460821113,-7.160991614246663,7
,-8.378815339169574,-0.2541469175820292,7
,-6.832131671369259,0.7682738987874501,7
,-12.98006139130752,-9.751228005364334,7
,-12.248625838964749,-15.890389123301674,7
,-9.388206128347424,2.3190791303512457,7
,-14.706424623339393,-8.068707330863374,7
,-6.007102454984942,-1.4331846083298936,7
,-13.216909316498525,-5.701686293027637,7
,-16.653890931497855,-6.204730322184648,7
,-14.352985146619524,-2.720540220697677,7
,-6.696327354714752,-1.159322164971564,7
,-12.523771203764111,-9.96459780824494,7
,-14.14232536482958,0.7524585748857714,7
,-19.43543278469299,-13.863717986334882,7
,-16.82827248542098,-13.712224629704007,7
,-8.460371640629452,-1.738925322465769,7
,-9.433805847754988,-18.46906819471609,7
,-3.620857908423033,-15.493137167380418,7
,-13.108101440061038,-16.63771809399193,7
,-6.43915380964388,-3.650069230756312,7
,-3.8189688130377433,-17.380174283714343,7
,-13.21223309109741,-3.66423452025736,7
,-6.81522862884689,-9.33264097589945,7
,-15.95168000804723,-5.471075884514128,7
,-15.325630447700602,0.1862880283624447,7
,-11.79427078085129,-1.9552867405504897,7
,-16.905816479455186,1.068881198243693,7
,-9.494233857521374,6.386995765152836,7
,-16.553444417414404,-7.58345885686154,7
,-12.174899033566854,-18.80874306333816,7
,-14.060347692068074,-8.16144369843084,7
,-9.19353955442944,-2.3088574197270497,7
,-2.5622787503114752,-13.629825937834196,7
,-7.419478558256322,-0.2211626136256701,7
,-14.761898860406376,-6.24380918174971,7
,-22.31358381416612,-14.159526422207598,7
,-18.2722327834798,-9.23181832509502,7
,-16.955881537422986,-7.499429924665996,7
,-12.239745526838488,-7.579923214608758,7
,-9.075710596179425,-0.5485790260411169,7
,-13.046396722269233,-12.436543497612409,7
,-0.643337429473301,-11.003411861336636,7
,-5.674572372688699,-14.815128057440017,7
,-12.59774864399948,1.1166563051841665,7
,-14.14189580613724,-8.991542286082941,7
,-11.566035415194394,0.7039633881603974,7
,-9.025412288072744,10.889735995328586,19
,8.842887546492062,15.109928988358552,19
,-7.188526564815786,12.952990514059174,19
,-4.543348363110225,12.274712238008457,19
,-3.624041523117416,12.547027605003128,19
,8.177892095235755,15.377266665945449,19
,0.4948459636943897,19.888504858299736,19
,-8.703616359810127,12.87516635549691,19
,-12.053889285552144,10.88606101600931,19
,-6.457588673921162,12.054744455228173,19
,-7.902241482364781,25.484782190404697,19
,-5.655795919309734,15.075467021937724,19
,-10.96782851681058,13.559462567568067,19
,-7.671248579098273,14.590159538695415,19
,-6.152961558883508,15.027208742378296,19
,9.388514689078256,16.386836887028412,19
,2.6348667004567083,9.318461958541231,19
,8.185283149625121,14.931682483060635,19
,-7.585503486079864,12.249885769993154,19
,-5.652925257122287,12.510102422769856,19
,-9.146246919352,11.756475738370664,19
,-7.769204561489812,12.226577254113664,19
,9.601385686759018,14.038069023045606,19
,10.4558641927466,13.613820458726902,19
,-5.585200946136217,12.421761293290215,19
,-8.829720675821097,12.9793264087681,19
,-6.992856869001883,13.759202813656376,19
,4.797893262119416,19.790847597211187,19
,-12.187394074634772,10.733385157741562,19
,-7.968756162836254,13.137879846924202,19
,8.911264569963103,15.621827600912686,19
,-2.987657989618965,13.223693407650382,19
,13.03720613476007,13.829548382327513,19
,-6.49947087946451,14.541547064928183,19
,-10.180862426149517,12.24870521540764,19
,0.7621901438092783,19.983641449107807,19
,-5.577231916348489,12.141177785826612,19
,11.183237650161546,11.453784089041596,19
,9.483361252705924,16.381973200773697,19
,9.505000129224925,15.720549731724468,19
,7.251565597832847,15.585983866014104,19
,-8.192227147523141,11.338063943112807,19
,-6.231365033744686,11.548300164125996,19
,-5.829669790748996,13.469224636133902,19
,9.783738067499154,14.953662865233529,19
,-2.706322087331215,13.08369612230074,19
,-4.861974355191992,12.288769645544836,19
,-6.351059511000092,10.542273729664076,19
,9.545186875956515,15.094681599133956,19
,-9.737934041407854,12.33229598370917,19
,-6.589130514767076,14.074540004708034,19
,-7.253859432566311,11.722963808914416,19
,-8.163362658053604,13.665884244331728,19
,-8.82300382426836,10.15849825643922,19
,-10.318429988138034,14.174522249675942,19
,-5.8394586530672425,11.576958999435783,19
,-7.974530539404274,14.80330866102778,19
,8.97599140703536,15.456309064066875,19
,10.157925824315054,15.118923208651506,19
,-3.904943595432291,13.220502227171064,19
,-8.448362483969595,10.44022995027516,19
,-7.24699795836478,10.36331316363737,19
,-3.613402037567696,12.67249525527601,19
,-4.855897602117697,9.47012793950566,19
,-7.926252723230476,14.147017060261874,19
,-6.207827232489739,13.130564825642033,19
,-5.470183792529058,14.111763742422124,19
,-8.665406028934276,11.881625741588456,19
,-7.130128123502938,12.33752644474946,19
,-3.3690549213941874,15.923113217308194,19
,-9.819054809038487,11.133357234912646,19
,8.811643908046753,17.235315032674794,19
,8.240480143606217,16.14125643035932,19
,-9.392959686636663,13.188064652869892,19
,9.81754113503186,14.357709312178043,19
,-4.193891646779933,12.53832500919821,19
,8.688301078739238,14.302326610880986,19
,-8.293886358090006,12.801955530375649,19
,-9.263446692510756,12.140495607414229,19
,-9.465821356792162,11.349494413324544,19
,-7.1208991882856205,14.22705604076656,19
,-10.057464794203868,13.732673076846636,19
,-7.528814538641778,13.412580677630276,19
,-5.246921214885759,11.454692634664529,19
,-7.551909579854114,12.712258944513746,19
,-12.161788024412196,10.166616075074188,19
,-4.542988657749367,11.314180365638748,19
,-6.053503224577985,12.61767200573524,19
,8.93291541378952,16.326703720453335,19
,10.981714497087394,13.1633264127858,19
,-9.53843335891326,14.252188227144034,19
,-6.086413515043331,12.1019625844621,19
,-4.334598861992515,12.313683213184166,19
,-10.678381841051795,11.941166924117464,19
,12.737957771248828,15.202528443739114,19
,1.6717366208603737,11.54225562120301,19
,-10.737710174961878,12.818402166430277,19
,11.539449926513472,11.883445726934855,19
,8.868265712001817,15.217265782038217,19
,-8.572095229667273,10.79958019907121,19
,-6.637480726910989,12.732614194430502,19
,11.334595599198488,10.684522739886177,19
,6.30945003302404,16.099045646124353,19
,-6.496622139150055,13.781891188348611,19
,9.738881255545998,13.60941886178441,19
,9.806372740741844,15.28559938349707,19
,-5.251871040134185,13.21480685877585,19
,-6.523828817488484,10.973913926430638,19
,-6.208310736419816,15.150893365798211,19
,8.895738947160616,14.466404850719655,19
,8.417005747889961,15.79062381893914,19
,-8.364963298708641,12.418342403259633,19
,-7.52235941144026,12.616397337045152,19
,10.128909109647108,16.951628583824874,19
,9.264546232463893,16.43419288033376,19
,-6.645871435682594,12.559147459652548,19
,7.810180284079331,14.9309793215961,19
,-7.95283732978688,12.439490141486155,19
,-2.6388515893053364,17.134540231557832,19
,-9.499619391414065,12.494080629756333,19
,-8.888355923170971,13.88645793489542,19
,-3.504388108113166,13.242109437947478,19
,9.958101652945276,15.16509299373649,19
,-6.985756868749419,11.355958743166928,19
,10.190367838963487,15.174101019684706,19
,-7.318690289096564,14.76108967010835,19
,-8.127320605828823,14.144880312693347,19
,-8.56055574822308,11.40283767328883,19
,-3.835206614611364,12.160412552971245,19
,-7.347288075553493,12.175740731566858,19
,9.154658760238588,15.98475351684441,19
,7.527200978824554,15.274564224317928,19
,9.728237902173143,16.006913329947253,19
,6.840639176799146,16.984842050928574,19
,-5.208166779324816,14.871085981389312,19
,9.55454748153074,15.1938649815679,19
,-8.721281614480047,12.63975351689636,19
,11.974942332130016,14.146627350912464,19
,-8.55988578380037,13.602675962523524,19
,7.643675423704738,15.98507013428146,19
,-6.198559574923338,11.292832095883414,19
,9.572513961130008,15.835120423775646,19
,-8.66922431603653,10.621402245364928,19
,-8.497625871525685,13.23942846059441,19
,-8.316499159892258,11.988343644603455,19
,-8.547909963167015,9.84847225924063,19
,-12.530474395556984,10.408054284704647,19
,-8.303230100367252,12.93096772651686,19
,-8.225030541172684,15.396536369963266,19
,9.15515255377068,12.750080414203744,19
,9.168823520624102,14.948232107727236,19
,-8.60715253688692,14.971554669301147,19
,9.531707153156944,14.81544818923509,19
,-6.295308680720895,14.771473052431878,19
,-6.548035745065713,14.130957611017797,19
,11.327268205825172,12.657205736689711,19
,-6.403156084783782,11.46235050833601,19
,8.573870704494473,16.481262458429185,19
,10.713640280333848,13.405273856111265,19
,-6.949321725903388,13.314297547042646,19
,6.722685867169757,15.794351094484744,19
,-9.399130897073436,11.698417099864924,19
,-9.085178645583998,12.302911826854944,19
,-8.421930771392965,14.0933395423921,19
,-6.194805090266939,14.69732318604179,19
,-6.471943226885506,12.984597615151056,19
,9.45449520754044,16.301953266040307,19
,-6.638536092935969,12.418917416141666,19
,-14.17504156047584,10.348825213346297,19
,8.52726742795724,15.246417021172132,19
,-5.097308409877882,12.42564991349743,19
,-7.720021358607416,12.97401702815758,19
,-7.230213754728322,9.728129200112647,19
,-7.993079344852645,10.53683105503653,19
,-7.470342805465552,11.42436267334979,19
,10.457854869252504,13.905008620904356,19
,-5.028894479520869,12.023335915668984,19
,13.288105032518091,14.323491685932323,19
,-8.779617964647624,13.865951479665164,19
,-3.552193890583262,11.134571264981298,19
,-7.230760672037843,13.49584507332422,19
,9.367651029175104,14.21500945669306,19
,-6.76806975510906,10.519674427416568,19
,-8.058899516451039,13.087852746242907,19
,-7.059259570150213,12.65705878985534,19
,-10.053076509336902,10.689438181936255,19
,-2.829360416182195,12.913670277809864,19
,-10.7196287098412,13.577365962842691,19
,-7.389433809493648,14.324151008033963,19
,11.840195995957002,12.227391522704904,19
,-5.677948430074884,11.872709400141872,19
,-5.752167204256829,13.058888063621254,19
,-6.959159455978071,11.789625562926195,19
,-3.636902521117571,12.954645562925732,19
,-6.090476262263211,14.142303192527468,19
,8.067783826784327,15.158165680590262,19
,-6.1348259428449206,14.392006571482696,19
,-2.530434527389439,13.122288132347617,19
